product,currency,customer_gender,day_of_week,order_date,order_id,taxful_total_price,total_quantity,geoip.continent_name,geoip.city_name
Chaussures de trail,EUR,FEMALE,Wednesday,2025-01-08T18:00:00+00:00,727370,204.96,4,North America,New York
Vélos d’appartement,EUR,MALE,Tuesday,2025-01-14T23:52:48+00:00,721293,259.96,4,Asia,Abu Dhabi
Snowboard,EUR,MALE,Monday,2025-01-20T01:26:24+00:00,715094,192.96,4,Africa,Cairo
Haltères,EUR,FEMALE,Wednesday,2025-01-22T04:48:00+00:00,712496,59.99,1,Asia,Dubai
Veste de sport,EUR,FEMALE,Thursday,2025-01-23T13:29:17+00:00,712540,47.99,1,Asia,Dubai
Gants de cyclisme,EUR,FEMALE,Tuesday,2025-01-21T09:24:29+00:00,712591,47.99,1,North America,New York
Kettlebell,EUR,MALE,Thursday,2025-01-16T02:18:14+00:00,716653,108.96,4,Africa,Cairo
Raquette de badminton,EUR,MALE,Monday,2025-01-20T10:20:38+00:00,584718,72.98,2,North America,New York
Rouleau de massage,EUR,MALE,Monday,2025-01-20T11:18:14+00:00,584774,89.98,2,North America,Los Angeles
Montre de sport,EUR,FEMALE,Monday,2025-01-20T11:34:05+00:00,584801,45.98,2,South America,Bogotu00e1
Chaussures de course,EUR,FEMALE,Tuesday,2025-01-21T05:15:22+00:00,729142,166.96,4,North America,New York
Sac de sport,EUR,MALE,Monday,2025-01-06T18:57:36+00:00,715081,204.96,4,Africa,Cairo
Sac à dos de randonnée,EUR,MALE,Friday,2025-01-10T13:43:41+00:00,719878,223.96,4,Africa,Cairo
Haltères,EUR,MALE,Saturday,2025-01-25T11:08:10+00:00,714827,160.96,4,North America,Los Angeles
Corde à sauter,EUR,MALE,Friday,2025-01-24T16:26:24+00:00,722751,127.96,4,Africa,Cairo
Filet de volleyball,EUR,MALE,Sunday,2025-01-19T02:12:29+00:00,721028,121.96,4,North America,Los Angeles
Roller,EUR,MALE,Friday,2025-01-17T14:26:53+00:00,714943,71.96,4,North America,Los Angeles
Tapis de yoga,EUR,FEMALE,Saturday,2024-12-28T11:28:19+00:00,553732,85.98,2,Africa,Marrakesh
Chaussures de football,EUR,FEMALE,Saturday,2024-12-28T12:02:53+00:00,553772,83.98,2,North America,New York
Patins à glace,EUR,MALE,Saturday,2024-12-28T04:48:00+00:00,553334,117.98,2,Asia,Dubai
Protège-dents,EUR,FEMALE,Monday,2024-12-30T07:33:36+00:00,556183,33.98,2,North America,New York
Rouleau de massage,EUR,MALE,Sunday,2024-12-29T09:00:00+00:00,554953,101.98,2,Asia,Dubai
Planche de surf,EUR,MALE,Sunday,2024-12-29T09:50:24+00:00,554995,61.98,2,Asia,
Haltères,EUR,MALE,Sunday,2024-12-29T21:41:46+00:00,555638,66.98,2,Asia,Abu Dhabi
Ballon de football,EUR,FEMALE,Sunday,2024-12-29T22:14:53+00:00,555671,31.98,2,North America,New York
Montre de sport,EUR,MALE,Sunday,2024-12-29T22:50:53+00:00,555713,84.98,2,Asia,Istanbul
Chaussures de randonnée,EUR,MALE,Monday,2024-12-30T06:44:38+00:00,556150,36.98,2,Asia,Istanbul
Tapis de yoga,EUR,FEMALE,Tuesday,2025-01-07T13:45:07+00:00,567383,52.98,2,Europe,Cannes
Kettlebell,EUR,FEMALE,Wednesday,2025-01-08T14:29:46+00:00,568751,19.98,2,Europe,Cannes
Patins à glace,EUR,FEMALE,Thursday,2025-01-23T11:45:36+00:00,725252,100.96,4,North America,New York
Vélos d’appartement,EUR,FEMALE,Sunday,2025-01-05T07:16:19+00:00,564339,50.98,2,North America,New York
Sac de sport,EUR,MALE,Sunday,2025-01-05T07:39:22+00:00,564361,40.98,2,Africa,Marrakesh
Sac à dos de randonnée,EUR,FEMALE,Sunday,2025-01-05T08:22:34+00:00,564394,100.98,2,South America,Bogotu00e1
Shorts de running,EUR,FEMALE,Sunday,2025-01-05T01:48:00+00:00,564030,23.98,2,Africa,Cairo
Casquette de sport,EUR,MALE,Sunday,2025-01-12T18:11:12+00:00,739503,28.99,1,Asia,Abu Dhabi
Corde à sauter,EUR,FEMALE,Wednesday,2025-01-01T00:05:46+00:00,739224,32.99,1,North America,New York
Chaussures de randonnée,EUR,FEMALE,Monday,2025-01-06T19:55:12+00:00,566428,78.98,2,Asia,Dubai
Haltères,EUR,FEMALE,Thursday,2025-01-09T16:04:48+00:00,570263,39.98,2,Asia,
Sac de sport,EUR,FEMALE,Thursday,2025-01-09T17:00:58+00:00,570304,97.98,2,Europe,Birmingham
Paddle gonflable,EUR,FEMALE,Thursday,2025-01-09T07:26:24+00:00,569743,62.98,2,Europe,Cannes
Ballon de football,EUR,MALE,Tuesday,2025-01-21T02:26:53+00:00,719232,142.96,4,North America,Los Angeles
Chaussures de trail,EUR,MALE,Friday,2025-01-03T16:01:55+00:00,719185,185.96,4,Africa,Cairo
Chaussures de trail,EUR,FEMALE,Wednesday,2025-01-08T18:47:31+00:00,569010,61.98,2,Asia,
Ski,EUR,MALE,Wednesday,2025-01-22T11:28:19+00:00,587439,29.98,2,Asia,
Raquette de tennis,EUR,FEMALE,Wednesday,2025-01-22T12:01:26+00:00,587466,49.98,2,Asia,Dubai
Roller,EUR,FEMALE,Wednesday,2025-01-22T12:48:58+00:00,587514,85.98,2,Europe,
Roller,EUR,FEMALE,Wednesday,2025-01-22T14:12:29+00:00,587590,71.98,2,North America,New York
Roller,EUR,FEMALE,Saturday,2025-01-18T02:28:19+00:00,581465,74.98,2,Europe,Birmingham
Corde à sauter,EUR,MALE,Saturday,2025-01-18T05:49:55+00:00,581658,60.98,2,South America,Bogotu00e1
Ballon de basketball,EUR,MALE,Saturday,2025-01-18T06:36:00+00:00,581714,45.98,2,Europe,Birmingham
Protège-dents,EUR,FEMALE,Saturday,2025-01-18T03:56:10+00:00,581553,35.98,2,Africa,Marrakesh
Palmes de natation,EUR,MALE,Friday,2025-01-17T23:11:02+00:00,581282,62.98,2,Europe,Birmingham
Sac à dos de randonnée,EUR,MALE,Sunday,2025-01-05T12:54:43+00:00,564661,55.98,2,Africa,Cairo
Palmes de natation,EUR,FEMALE,Sunday,2025-01-05T13:40:48+00:00,564706,126.98,2,Asia,
Bonnet de natation,EUR,FEMALE,Friday,2025-01-03T07:40:48+00:00,561669,35.98,2,Africa,Marrakesh
Bandes élastiques de musculation,EUR,FEMALE,Friday,2025-01-03T00:25:55+00:00,561225,66.98,2,Europe,Monte Carlo
Chaussures de course,EUR,FEMALE,Friday,2025-01-03T01:14:53+00:00,561284,41.98,2,Europe,Birmingham
Gants de cyclisme,EUR,FEMALE,Friday,2025-01-03T08:41:17+00:00,561735,53.98,2,North America,Los Angeles
Chaussures de football,EUR,MALE,Friday,2025-01-03T09:53:17+00:00,561798,124.98,2,Africa,Cairo
Kettlebell,EUR,FEMALE,Sunday,2025-01-05T09:21:36+00:00,564460,57.98,2,Africa,Cairo
Vélos d’appartement,EUR,MALE,Saturday,2025-01-04T10:48:00+00:00,563167,68.98,2,Africa,Marrakesh
Corde à sauter,EUR,FEMALE,Saturday,2025-01-04T11:34:05+00:00,563212,82.98,2,Africa,Marrakesh
Patins à glace,EUR,MALE,Saturday,2025-01-04T16:00:29+00:00,563460,100.98,2,Africa,Marrakesh
Chaussures de piscine,EUR,MALE,Saturday,2025-01-04T16:32:10+00:00,563492,89.98,2,Asia,Dubai
Bouteille isotherme,EUR,MALE,Saturday,2025-01-18T20:44:10+00:00,582573,49.98,2,Europe,Cannes
Chaussures de piscine,EUR,FEMALE,Friday,2025-01-17T01:20:38+00:00,724489,342.96,4,North America,New York
Gourde de sport,EUR,FEMALE,Monday,2024-12-30T06:48:58+00:00,556153,36.98,2,Asia,Dubai
Raquette de badminton,EUR,MALE,Tuesday,2025-01-07T13:43:41+00:00,567381,64.98,2,Africa,Cairo
Raquette de tennis,EUR,MALE,Wednesday,2025-01-08T14:19:41+00:00,568745,32.98,2,Asia,Istanbul
Ballon de basketball,EUR,FEMALE,Saturday,2025-01-25T16:35:02+00:00,591735,124.98,2,Europe,
Sac de sport,EUR,MALE,Saturday,2025-01-25T17:58:34+00:00,591790,57.98,2,Asia,
Planche de surf,EUR,FEMALE,Saturday,2025-01-25T22:48:00+00:00,592043,74.98,2,Europe,
Protège-dents,EUR,FEMALE,Saturday,2025-01-25T23:22:34+00:00,592088,91.98,2,North America,New York
Shorts de running,EUR,FEMALE,Thursday,2025-01-09T03:37:26+00:00,569529,23.98,2,Asia,Dubai
Pantalon de survêtement,EUR,FEMALE,Sunday,2025-01-19T00:50:24+00:00,582794,40.98,2,South America,Bogotu00e1
Sac de sport,EUR,FEMALE,Sunday,2025-01-19T01:37:55+00:00,582836,57.98,2,Europe,
Planche de surf,EUR,FEMALE,Sunday,2025-01-19T02:32:38+00:00,582889,45.98,2,North America,New York
Casque de vélo,EUR,FEMALE,Sunday,2025-01-19T07:06:14+00:00,583152,45.98,2,Europe,Monte Carlo
Gourde de sport,EUR,MALE,Sunday,2025-01-19T08:05:17+00:00,583209,91.98,2,South America,Bogotu00e1
Chaussures de randonnée,EUR,FEMALE,Friday,2025-01-17T18:56:10+00:00,581058,46.98,2,Africa,Cairo
Shorts de running,EUR,FEMALE,Wednesday,2025-01-22T19:06:14+00:00,587848,46.98,2,Africa,Marrakesh
Veste de sport,EUR,MALE,Wednesday,2025-01-22T19:52:19+00:00,587889,39.98,2,Asia,Istanbul
Planche de surf,EUR,FEMALE,Wednesday,2025-01-22T17:32:38+00:00,587748,124.98,2,Asia,Dubai
Gants de cyclisme,EUR,MALE,Wednesday,2025-01-22T18:30:14+00:00,587812,149.98,2,Asia,Istanbul
Kettlebell,EUR,MALE,Saturday,2024-12-28T14:45:36+00:00,553919,61.98,2,Asia,Abu Dhabi
Protège-dents,EUR,FEMALE,Sunday,2024-12-29T07:53:46+00:00,554895,70.98,2,Africa,Cairo
Veste de sport,EUR,FEMALE,Monday,2025-01-06T18:15:50+00:00,566334,40.98,2,Europe,Cannes
Bonnet de natation,EUR,FEMALE,Monday,2025-01-06T19:19:12+00:00,566391,46.98,2,North America,New York
Chaussures de football,EUR,MALE,Tuesday,2025-01-07T14:44:10+00:00,567437,72.98,2,North America,Los Angeles
Patins à glace,EUR,FEMALE,Friday,2025-01-10T13:56:38+00:00,571483,52.98,2,Europe,Monte Carlo
Haltères,EUR,FEMALE,Friday,2025-01-10T19:14:53+00:00,571761,142.98,2,Asia,Dubai
Raquette de tennis,EUR,MALE,Friday,2025-01-10T17:47:02+00:00,571681,101.98,2,Asia,Abu Dhabi
Raquette de badminton,EUR,MALE,Saturday,2025-01-04T02:36:58+00:00,562729,45.98,2,Europe,
Ballon de basketball,EUR,FEMALE,Thursday,2025-01-02T22:17:46+00:00,561108,93.98,2,Africa,Cairo
Gants de boxe,EUR,MALE,Wednesday,2025-01-01T19:03:22+00:00,559580,32.98,2,Africa,Cairo
Kettlebell,EUR,FEMALE,Wednesday,2025-01-01T19:43:41+00:00,559614,124.98,2,Europe,Birmingham
Chaussures de trail,EUR,MALE,Tuesday,2024-12-31T19:03:22+00:00,558243,35.98,2,Asia,Abu Dhabi
Gants de boxe,EUR,FEMALE,Tuesday,2024-12-31T20:05:17+00:00,558294,45.98,2,Europe,Birmingham
Snowboard,EUR,MALE,Thursday,2025-01-02T19:30:43+00:00,560941,60.98,2,Europe,
Montre de sport,EUR,FEMALE,Thursday,2025-01-02T20:36:58+00:00,561005,24.98,2,Europe,Cannes
Ballon de basketball,EUR,MALE,Thursday,2025-01-16T12:47:31+00:00,579362,37.98,2,Africa,Marrakesh
Chaussures de randonnée,EUR,MALE,Thursday,2025-01-16T12:17:17+00:00,579333,45.98,2,Asia,Abu Dhabi
Sac à dos de randonnée,EUR,FEMALE,Friday,2025-01-03T14:32:38+00:00,562047,86.98,2,North America,New York
Tapis de yoga,EUR,MALE,Friday,2025-01-03T15:40:19+00:00,562107,120.98,2,Africa,Marrakesh
Planche de surf,EUR,MALE,Friday,2025-01-03T18:46:05+00:00,562290,114.98,2,Asia,Dubai
Tapis de yoga,EUR,FEMALE,Saturday,2025-01-04T07:06:14+00:00,562978,62.98,2,South America,Bogotu00e1
Bandes élastiques de musculation,EUR,MALE,Tuesday,2024-12-31T21:14:24+00:00,558375,31.98,2,North America,New York
Raquette de tennis,EUR,MALE,Saturday,2025-01-04T13:39:22+00:00,563324,27.98,2,Asia,
Chaussures de trail,EUR,FEMALE,Saturday,2025-01-04T12:07:12+00:00,563249,81.98,2,North America,New York
Veste de sport,EUR,FEMALE,Saturday,2025-01-04T12:53:17+00:00,563286,99.98,2,North America,New York
Filet de volleyball,EUR,MALE,Thursday,2025-01-23T15:50:24+00:00,588995,113.98,2,Asia,Istanbul
Pantalon de survêtement,EUR,MALE,Wednesday,2025-01-15T06:05:46+00:00,577663,47.98,2,North America,New York
Snowboard,EUR,MALE,Wednesday,2025-01-15T06:51:50+00:00,577702,107.98,2,Asia,Abu Dhabi
Casquette de sport,EUR,FEMALE,Wednesday,2025-01-15T14:26:53+00:00,578134,141.98,2,Asia,Dubai
Gants de boxe,EUR,FEMALE,Tuesday,2025-01-14T22:22:05+00:00,577250,113.98,2,Europe,
Bandes élastiques de musculation,EUR,FEMALE,Tuesday,2025-01-14T23:26:53+00:00,577303,132.98,2,Asia,Dubai
Raquette de tennis,EUR,FEMALE,Tuesday,2025-01-14T04:06:14+00:00,576254,103.98,2,Africa,Marrakesh
Haltères,EUR,MALE,Tuesday,2025-01-14T04:39:22+00:00,576284,151.98,2,Africa,Marrakesh
Maillot de bain,EUR,MALE,Tuesday,2025-01-14T23:47:02+00:00,577324,23.98,2,Asia,Dubai
Roller,EUR,MALE,Sunday,2024-12-29T17:36:58+00:00,555430,36.98,2,North America,New York
Kettlebell,EUR,MALE,Sunday,2024-12-29T18:56:10+00:00,555488,66.98,2,Europe,
Gants de boxe,EUR,MALE,Saturday,2024-12-28T17:16:48+00:00,554054,107.98,2,Europe,
Chaussures de course,EUR,MALE,Friday,2025-01-17T07:39:22+00:00,580434,45.98,2,Asia,Dubai
Vélos d’appartement,EUR,FEMALE,Friday,2025-01-17T08:29:46+00:00,580483,86.98,2,Africa,Marrakesh
Bouteille isotherme,EUR,FEMALE,Wednesday,2025-01-01T15:37:26+00:00,559392,164.98,2,Europe,Cannes
Haltères,EUR,MALE,Thursday,2025-01-09T13:16:19+00:00,714566,369.96,4,Africa,Cairo
Lunettes de natation,EUR,MALE,Friday,2025-01-24T15:25:55+00:00,714476,201.96,4,North America,Los Angeles
Lunettes de natation,EUR,FEMALE,Friday,2025-01-17T10:19:12+00:00,732732,107.96,4,Asia,Dubai
Lunettes de natation,EUR,FEMALE,Tuesday,2025-01-21T09:44:38+00:00,713176,47.99,1,Europe,Birmingham
Haltères,EUR,FEMALE,Thursday,2025-01-09T20:47:02+00:00,712856,47.99,1,North America,Los Angeles
Snowboard,EUR,FEMALE,Wednesday,2025-01-15T11:57:07+00:00,712905,47.99,1,Europe,Birmingham
Corde à sauter,EUR,FEMALE,Monday,2025-01-20T18:25:55+00:00,712976,47.99,1,North America,New York
Clubs de golf,EUR,FEMALE,Saturday,2025-01-18T02:57:07+00:00,713021,47.99,1,Europe,Birmingham
Pantalon de survêtement,EUR,FEMALE,Tuesday,2025-01-14T21:53:17+00:00,713057,47.99,1,North America,New York
Gants de boxe,EUR,MALE,Thursday,2025-01-09T11:38:24+00:00,713377,96.96,4,Africa,Cairo
Ski,EUR,MALE,Tuesday,2025-01-21T02:36:58+00:00,718935,157.96,4,Asia,Istanbul
Raquette de badminton,EUR,MALE,Thursday,2025-01-09T19:52:19+00:00,570472,49.98,2,Europe,Birmingham
Haltères,EUR,FEMALE,Thursday,2025-01-23T20:44:10+00:00,712446,47.99,1,Europe,Cannes
Chaussures de piscine,EUR,FEMALE,Wednesday,2025-01-22T22:40:48+00:00,712607,59.99,1,Asia,Dubai
Lunettes de natation,EUR,FEMALE,Tuesday,2025-01-21T13:12:00+00:00,712674,51.99,1,Europe,Cannes
Corde à sauter,EUR,FEMALE,Wednesday,2025-01-08T03:46:05+00:00,728962,145.96,4,Asia,Dubai
Bonnet de natation,EUR,FEMALE,Thursday,2025-01-23T08:18:14+00:00,588606,53.98,2,North America,New York
Protège-dents,EUR,MALE,Thursday,2025-01-09T13:45:07+00:00,570120,109.98,2,Europe,
Roller,EUR,FEMALE,Thursday,2025-01-09T14:39:50+00:00,570177,45.98,2,Europe,Cannes
Chaussures de course,EUR,MALE,Thursday,2025-01-09T15:18:43+00:00,570209,22.98,2,North America,Los Angeles
Ballon de football,EUR,FEMALE,Friday,2025-01-10T06:14:24+00:00,571052,27.98,2,Asia,Dubai
Clubs de golf,EUR,FEMALE,Friday,2025-01-10T06:57:36+00:00,571087,60.98,2,Asia,Dubai
Sac de sport,EUR,MALE,Friday,2025-01-10T00:41:46+00:00,570729,26.98,2,Africa,Cairo
Planches d’équilibre,EUR,MALE,Tuesday,2025-01-07T12:25:55+00:00,567324,43.98,2,South America,Bogotu00e1
Gourde de sport,EUR,FEMALE,Sunday,2025-01-12T05:25:26+00:00,573691,142.98,2,Asia,Dubai
Chaussures de randonnée,EUR,MALE,Sunday,2025-01-12T09:40:19+00:00,573917,149.98,2,Africa,Marrakesh
Rouleau de massage,EUR,MALE,Sunday,2025-01-12T10:32:10+00:00,573961,43.98,2,Europe,Birmingham
Chaussures de piscine,EUR,FEMALE,Sunday,2025-01-12T11:24:00+00:00,574007,70.98,2,Asia,Dubai
Bandes élastiques de musculation,EUR,FEMALE,Sunday,2025-01-12T03:10:05+00:00,573566,39.98,2,North America,Los Angeles
Montre de sport,EUR,MALE,Sunday,2025-01-12T04:07:41+00:00,573612,91.98,2,Asia,Dubai
Serviette de sport,EUR,MALE,Saturday,2025-01-11T23:38:24+00:00,573363,62.98,2,Europe,Birmingham
Gants de boxe,EUR,FEMALE,Saturday,2025-01-18T07:43:41+00:00,581798,85.98,2,Asia,
Planche de surf,EUR,FEMALE,Saturday,2025-01-18T08:05:17+00:00,581823,49.98,2,Asia,Dubai
Casquette de sport,EUR,FEMALE,Tuesday,2025-01-21T14:19:41+00:00,586242,94.98,2,South America,Bogotu00e1
Bonnet de natation,EUR,MALE,Saturday,2025-01-18T20:31:12+00:00,582556,40.98,2,Europe,
Gants de boxe,EUR,FEMALE,Sunday,2025-01-05T10:46:34+00:00,564536,63.98,2,Europe,
Maillot de bain,EUR,FEMALE,Sunday,2025-01-05T11:13:55+00:00,564559,71.98,2,Europe,Birmingham
Raquette de badminton,EUR,FEMALE,Sunday,2025-01-05T12:08:38+00:00,564609,36.98,2,Europe,Birmingham
Roller,EUR,MALE,Wednesday,2025-01-01T20:44:10+00:00,559676,60.98,2,North America,New York
Serviette de sport,EUR,MALE,Wednesday,2025-01-01T21:34:34+00:00,559716,40.98,2,Asia,Istanbul
Corde à sauter,EUR,FEMALE,Thursday,2025-01-02T15:44:38+00:00,560741,103.98,2,Europe,Cannes
Ski,EUR,MALE,Thursday,2025-01-02T16:07:41+00:00,560761,39.98,2,Europe,Birmingham
Clubs de golf,EUR,FEMALE,Thursday,2025-01-02T16:48:00+00:00,560807,76.98,2,Asia,
Palmes de natation,EUR,MALE,Tuesday,2025-01-14T07:45:07+00:00,715814,271.96,4,Africa,Cairo
Protège-dents,EUR,FEMALE,Sunday,2025-01-12T06:31:41+00:00,729839,63.96,4,Europe,Monte Carlo
Ski,EUR,MALE,Monday,2025-01-06T18:10:05+00:00,715133,82.96,4,Asia,Abu Dhabi
Casque de vélo,EUR,MALE,Tuesday,2025-01-14T18:08:38+00:00,722784,124.96,4,Asia,Istanbul
Chaussures de randonnée,EUR,MALE,Friday,2024-12-27T17:13:55+00:00,714749,78.96,4,Asia,Istanbul
Maillot de bain,EUR,FEMALE,Monday,2025-01-20T04:20:38+00:00,584408,90.98,2,South America,Bogotu00e1
Roller,EUR,MALE,Sunday,2025-01-12T19:50:53+00:00,574467,35.98,2,Asia,Istanbul
Ski,EUR,FEMALE,Sunday,2025-01-12T20:22:34+00:00,574496,54.98,2,Europe,Birmingham
Chaussures de randonnée,EUR,FEMALE,Saturday,2025-01-11T05:12:29+00:00,572323,54.98,2,North America,New York
Vélos d’appartement,EUR,MALE,Saturday,2025-01-11T06:33:07+00:00,572410,89.98,2,Africa,Marrakesh
Casque de vélo,EUR,FEMALE,Saturday,2025-01-11T07:01:55+00:00,572434,33.98,2,North America,New York
Pantalon de survêtement,EUR,MALE,Saturday,2025-01-11T08:18:14+00:00,572514,89.98,2,North America,Los Angeles
Casque de vélo,EUR,FEMALE,Tuesday,2025-01-21T16:46:34+00:00,586396,54.98,2,Europe,
Shorts de running,EUR,FEMALE,Tuesday,2025-01-21T05:02:24+00:00,585748,62.98,2,North America,Los Angeles
Lunettes de natation,EUR,FEMALE,Tuesday,2025-01-21T05:44:10+00:00,585794,122.98,2,Africa,Cairo
Raquette de badminton,EUR,FEMALE,Thursday,2025-01-09T15:59:02+00:00,570254,25.98,2,South America,Bogotu00e1
Snowboard,EUR,FEMALE,Thursday,2025-01-09T07:19:12+00:00,569734,74.98,2,Asia,Dubai
Paddle gonflable,EUR,MALE,Thursday,2025-01-09T08:42:43+00:00,569814,44.98,2,Asia,Dubai
Ballon de basketball,EUR,MALE,Thursday,2025-01-09T18:59:02+00:00,570414,204.98,2,Europe,Birmingham
Gourde de sport,EUR,MALE,Friday,2025-01-17T04:26:24+00:00,580253,74.98,2,Asia,
Raquette de tennis,EUR,FEMALE,Friday,2025-01-17T05:57:07+00:00,580331,41.98,2,Europe,
Protège-dents,EUR,MALE,Tuesday,2024-12-31T04:26:24+00:00,557371,169.98,2,Asia,Istanbul
Filet de volleyball,EUR,MALE,Monday,2025-01-13T10:03:22+00:00,722039,58.96,4,Africa,Cairo
Sac de sport,EUR,FEMALE,Thursday,2024-12-26T05:35:31+00:00,550687,40.98,2,Europe,Birmingham
Gants de boxe,EUR,MALE,Thursday,2024-12-26T20:25:26+00:00,551531,52.98,2,Africa,Cairo
Roller,EUR,FEMALE,Thursday,2024-12-26T04:42:14+00:00,550644,104.98,2,Europe,Cannes
Pantalon de survêtement,EUR,FEMALE,Friday,2024-12-27T15:57:36+00:00,552638,32.98,2,Asia,Dubai
Casque de vélo,EUR,MALE,Friday,2024-12-27T16:24:58+00:00,552670,99.98,2,North America,New York
Corde à sauter,EUR,MALE,Sunday,2025-01-19T16:16:19+00:00,583691,47.98,2,Africa,Cairo
Pantalon de survêtement,EUR,MALE,Friday,2025-01-03T04:40:48+00:00,720967,115.96,4,Africa,Cairo
Sac à dos de randonnée,EUR,MALE,Thursday,2025-01-02T04:45:07+00:00,721926,80.96,4,Africa,Cairo
Pantalon de survêtement,EUR,MALE,Friday,2025-01-17T06:28:48+00:00,719801,143.96,4,North America,Los Angeles
Casquette de sport,EUR,MALE,Wednesday,2025-01-01T14:44:10+00:00,721140,60.96,4,Asia,Istanbul
Tapis de yoga,EUR,MALE,Monday,2025-01-06T21:53:17+00:00,717057,190.96,4,Africa,Cairo
Kettlebell,EUR,MALE,Wednesday,2025-01-01T05:45:36+00:00,719464,88.96,4,Asia,Istanbul
Planches d’équilibre,EUR,MALE,Sunday,2024-12-29T03:47:31+00:00,719405,277.96,4,Asia,Istanbul
Patins à glace,EUR,MALE,Tuesday,2025-01-07T15:41:46+00:00,567504,49.98,2,Europe,Cannes
Serviette de sport,EUR,FEMALE,Tuesday,2025-01-07T17:34:05+00:00,567623,71.98,2,Africa,Marrakesh
Ballon de basketball,EUR,FEMALE,Thursday,2024-12-26T10:03:22+00:00,550936,93.98,2,Europe,Birmingham
Chaussures de randonnée,EUR,MALE,Thursday,2024-12-26T10:55:12+00:00,550984,25.98,2,Asia,Abu Dhabi
Clubs de golf,EUR,MALE,Tuesday,2025-01-07T14:13:55+00:00,567400,66.98,2,Africa,Cairo
Patins à glace,EUR,MALE,Thursday,2025-01-09T02:22:34+00:00,569436,64.98,2,Asia,Istanbul
Sac de sport,EUR,FEMALE,Monday,2025-01-06T17:52:48+00:00,566315,106.98,2,Europe,
Ballon de basketball,EUR,FEMALE,Monday,2025-01-06T06:46:05+00:00,565698,57.98,2,Europe,Birmingham
Lunettes de natation,EUR,MALE,Saturday,2025-01-11T08:31:12+00:00,572524,189.98,2,Africa,Marrakesh
Protège-dents,EUR,FEMALE,Saturday,2025-01-11T09:17:17+00:00,572566,49.98,2,Asia,
Bonnet de natation,EUR,FEMALE,Saturday,2025-01-11T09:50:24+00:00,572610,66.98,2,Asia,Dubai
Gourde de sport,EUR,FEMALE,Saturday,2025-01-11T03:51:50+00:00,572246,70.98,2,Asia,Dubai
Gants de cyclisme,EUR,FEMALE,Tuesday,2025-01-07T01:23:31+00:00,566757,30.98,2,Asia,
Tapis de yoga,EUR,FEMALE,Tuesday,2025-01-07T03:51:50+00:00,566884,45.98,2,North America,New York
Chaussures de trail,EUR,MALE,Monday,2025-01-06T15:12:58+00:00,566167,84.98,2,Asia,
Bouteille isotherme,EUR,MALE,Monday,2025-01-06T16:13:26+00:00,566215,74.98,2,Africa,Cairo
Raquette de badminton,EUR,FEMALE,Monday,2025-01-06T13:10:34+00:00,566070,65.98,2,Asia,Dubai
Filet de volleyball,EUR,MALE,Monday,2025-01-06T23:11:02+00:00,566621,95.98,2,North America,New York
Pantalon de survêtement,EUR,MALE,Monday,2025-01-06T17:09:36+00:00,566284,58.98,2,North America,New York
Chaussures de piscine,EUR,MALE,Monday,2025-01-06T21:21:36+00:00,566518,23.98,2,North America,New York
Casque de vélo,EUR,FEMALE,Saturday,2025-01-11T08:32:38+00:00,572525,68.98,2,Asia,
Chaussures de randonnée,EUR,FEMALE,Saturday,2025-01-11T09:30:14+00:00,572578,27.98,2,North America,New York
Kettlebell,EUR,FEMALE,Saturday,2025-01-11T01:43:41+00:00,572124,96.98,2,Europe,Cannes
Ballon de football,EUR,FEMALE,Saturday,2025-01-11T04:01:55+00:00,572251,43.98,2,Asia,
Pantalon de survêtement,EUR,MALE,Sunday,2025-01-12T23:08:10+00:00,574649,57.98,2,Europe,Birmingham
Rouleau de massage,EUR,MALE,Wednesday,2025-01-08T01:56:38+00:00,568069,50.98,2,Africa,Marrakesh
Gants de cyclisme,EUR,FEMALE,Friday,2025-01-24T13:46:34+00:00,590236,47.99,2,Europe,
Snowboard,EUR,FEMALE,Friday,2024-12-27T21:56:10+00:00,552960,30.98,2,Africa,Cairo
Vélos d’appartement,EUR,MALE,Sunday,2024-12-29T01:07:41+00:00,554493,53.98,2,Africa,Cairo
Veste de sport,EUR,MALE,Saturday,2024-12-28T22:43:41+00:00,554356,40.98,2,Europe,Cannes
Casque de vélo,EUR,MALE,Saturday,2024-12-28T23:36:58+00:00,554409,138.98,2,Europe,Birmingham
